0.9,0
0.85,0
0.75,0
0.7,0
0.65,0
0.6,0
0.55,0
0.5,0
0.9,4
0.85,4
0.75,4
0.7,4
0.65,4
0.6,4
0.55,4
0.5,4
0.9,5
0.85,5
0.75,5
0.7,5
0.65,5
0.6,5
0.55,5
0.5,5
0.9,10
0.85,10
0.75,10
0.7,10
0.65,10
0.6,10
0.55,10
0.5,10
0.9,1
0.85,1
0.75,1
0.7,1
0.65,1
0.6,1
0.55,1
0.5,1
0.9,2
0.85,2
0.75,2
0.7,2
0.65,2
0.6,2
0.55,2
0.5,2
0.9,3
0.85,3
0.75,3
0.7,3
0.65,3
0.6,3
0.55,3
0.5,3
